"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[93-0-92-项目页-动画片段-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section.overflow-visible > div.report-content > div.main-chart.el-row > div.pa-column.el-col.el-col-7 > ul > li:nth-child(3) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-动画片段-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[37-0-36-从报告详情页面-逻辑代码页面-点击逻辑代码-逻辑代码函数列表-Gfx.WaitForPresent-[""click""]-[""""""By.XPATH,'//*[@id=""uwa-main-app""]/div[2]/div[3]/div[2]/div[2]/div/div[4]/div[2]/table/tbody/tr[1]/td[1]/div'""""""]-get_attr-[""""""(By.XPATH,'//*[@id=""uwa-main-app""]/div[2]/div[3]/div[2]/div[2]/div/div[4]/div[2]/table/tbody/tr[1]')|class""""""]-el-table__row current-row hover-row-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[57-1-56-从消息通知页面-跳转到报告详情页面-GPU信息页面-[""back""]-[""none""]-get_url-[""none""]-https://test.uwa4d.com/u/gpm/gpu?dataKey=20200119011251.v516ce9859&project=6821-None]",""
"passed","Thu Jun 04 18:02:10 CST 2020","Thu Jun 04 18:02:13 CST 2020","3095","","testrun","TestClass","","","test_run[9-0-8-从项目页-测试概览-点击FPS均值-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div.main-chart.el-row > div.data-column.overview.el-col.el-col-7 > ul > li:nth-child(1) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-FPS均值-None]",""
"passed","Thu Jun 04 18:03:51 CST 2020","Thu Jun 04 18:03:55 CST 2020","3120","","testrun","TestClass","","","test_run[11-0-10-从项目页-测试概览-点击Reserved Mono峰值-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div.main-chart.el-row > div.data-column.overview.el-col.el-col-7 > ul > li:nth-child(3) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-Reserved Mono峰值-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[21-0-20-报告详情页面-点击温度均值-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section.overflow-visible > div.report-content > div.main-chart.el-row > div.pa-column.overview.el-col.el-col-7 > ul > li:nth-child(4) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-温度均值-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[86-0-85-从报告详情页面-运行日志页面-跳转到消息通知页面-[""perform_click""]-[""(By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-header > div > div > div > span > img')|(By.LINK_TEXT,'消息通知')""]-get_url-[""none""]-https://test.uwa4d.com/u/notifications.html-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[49-0-48-报告详情页面-点击Wraning-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div:nth-child(2) > div.table-header > button.el-button.el-button--default.el-button--small.is-plain.btn-Warning'""]-get_url-[""none""]-https://test.uwa4d.com/u/got/perfanalysis.html/log?dataKey=20200217171959cog16ce4639&project=7040&engine=1-None]",""
"passed","Thu Jun 04 18:05:39 CST 2020","Thu Jun 04 18:05:41 CST 2020","1972","","testrun","TestClass","","","test_run[18-0-17-从本地资源检测报告首页-点击用户设置-[""perform_click""]-[""(By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-header > div > div > div > span > img')|(By.LINK_TEXT,'账户设置')""]-get_url-[""none""]-https://test.uwa4d.com/u/setting.html-None]",""
"passed","Thu Jun 04 18:02:07 CST 2020","Thu Jun 04 18:02:10 CST 2020","3118","","testrun","TestClass","","","test_run[8-0-7-从GOT Online界面-跳转到项目页-[""click""]-[""By.CSS_SELECTOR,'#pane-gotProjects > div > div.projects-container > div > div > div.project-content > div.project-desc > div.project-desc-header>p'""]-get_text-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-side-menu > ul > li > a > span'""]-测试概览-None]",""
"skipped","Thu Jun 04 18:05:43 CST 2020","Thu Jun 04 18:05:43 CST 2020","0","","testrun","TestClass","","","test_run[32-1-31-从项目报告页-刷新当前界面-[""refresh""]-[""none""]-get_url-[""none""]-https://test.uwa4d.com/u/pipeline/plugin?dataKey=191230_111335anyst017679&project=6746&pluginId=4-None]",""
"skipped","Thu Jun 04 18:03:06 CST 2020","Thu Jun 04 18:03:06 CST 2020","0","","testrun","TestClass","","","test_run[128-0-127-项目页-点击MEDIUM-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section.overflow-visible > div.report-content > div.main-chart.el-row > div.pa-column.el-col.el-col-7 > ul > li:nth-child(4) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-Table数量峰值-None]",""
"passed","Thu Jun 04 18:03:55 CST 2020","Thu Jun 04 18:03:58 CST 2020","3130","","testrun","TestClass","","","test_run[12-0-11-从项目页-测试概览-点击温度峰值-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div.main-chart.el-row > div.data-column.overview.el-col.el-col-7 > ul > li:nth-child(4) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-温度峰值-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[51-0-50-从报告详情页面-GPU信息页面-点击GPU信息-GPU使用率峰值 (%)-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div > div.widget-container.el-row > div:nth-child(2) > div > div.el-row > div.el-col.el-col-16 > p'""]-get_text-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div > div.hchart-content > div > div.hchart-header > h3'""]-GPU使用率-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[106-0-105-项目页-纹理资源-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-side-menu > ul > li:nth-child(3) > a > span'""]-get_url-[""none""]-https://test.uwa4d.com/u/got/resource.html/asset?dataKey=20170721104021oes4f925317&project=233&assetType=Mesh&engine=1-None]",""
"skipped","Thu Jun 04 18:03:06 CST 2020","Thu Jun 04 18:03:06 CST 2020","0","","testrun","TestClass","","","test_run[120-0-119-项目页-Table数量峰值-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div.main-chart.el-row > div.data-column.overview.el-col.el-col-7 > ul > li:nth-child(4) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-Table数量峰值-None]",""
"passed","Thu Jun 04 18:04:01 CST 2020","Thu Jun 04 18:04:03 CST 2020","2015","","testrun","TestClass","","","test_run[14-1-13-从项目页-刷新项目页-[""refresh""]-[""none""]-get_text-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-side-menu > ul > li > a > span'""]-测试概览-None]",""
"passed","Wed May 06 16:31:47 CST 2020","Wed May 06 16:31:50 CST 2020","3104","","testrun","TestClass","","","test_run[13-0-12-从项目页-测试概览-点击能耗均值-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div.main-chart.el-row > div.data-column.overview.el-col.el-col-7 > ul > li:nth-child(5) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-能耗均值-None1]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[110-0-109-项目页-纹理资源-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-side-menu > ul > li:nth-child(7) > a > span'""]-get_url-[""none""]-https://test.uwa4d.com/u/got/resource.html/asset?dataKey=20170721104021oes4f925317&project=233&assetType=Shader&engine=1-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[94-0-93-项目页-音频片段-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section.overflow-visible > div.report-content > div.main-chart.el-row > div.pa-column.el-col.el-col-7 > ul > li:nth-child(4) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-音频片段-None]",""
"passed","Thu Jun 04 18:03:42 CST 2020","Thu Jun 04 18:03:45 CST 2020","3120","","testrun","TestClass","","","test_run[8-0-7-从Development(1)页面-跳转到项目页-[""click""]-[""By.CSS_SELECTOR,'#pane-gpmProjects > div > div.projects-container > div > div > div.project-content > div.project-desc > div.project-desc-header > p'""]-get_text-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-side-menu > ul > li > a > span'""]-测试概览-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[26-0-25-报告详情页面-点击LOW-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section.overflow-visible > div.report-content > div.report > div > div > div > div.task-list.el-col.el-col-14 > div.task-filter-container > div.btn-group > button.el-button.btn-outline.el-button--default.el-button--small.btn-outline-low > span'""]-get_url-[""none""]-https://test.uwa4d.com/u/got/perfanalysis.html/report?dataKey=20200217171959cog16ce4639&project=7040&engine=1-None]",""
"passed","Thu Jun 04 18:05:01 CST 2020","Thu Jun 04 18:05:04 CST 2020","3498","","testrun","TestClass","","","test_run[5-0-4-从登录页面-向输入框输入账号，输入密码，点击登录-[""input_keywords"",""input_keywords"",""click""]-[""(By.ID,'input-12')|guorong.chen@uwa4d.com"",""(By.ID,'input-15')|uwa123456"",""""""By.XPATH,'//*[@id=""uwa-signin-view""]/div[2]/form/div/div[3]/div[2]/button/span'""""""]-get_url-[""none""]-https://test.uwa4d.com/u/overview.html-None]",""
"passed","Wed May 06 16:31:16 CST 2020","Wed May 06 16:31:17 CST 2020","1066","","testrun","TestClass","","","test_run[2-1-1-从价格页面-返回到测试首页-[""back""]-[""none""]-get_title-[""none""]-UWA - 简单优化、优化简单-None1]",""
"skipped","Thu Jun 04 18:05:43 CST 2020","Thu Jun 04 18:05:43 CST 2020","0","","testrun","TestClass","","","test_run[26-0-25-从项目报告页-点击代码扫描检测-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-side-menu > ul > li > ul > li:nth-child(4) > a > span'""]-get_text-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.plugin-container.report-content > div.plugin-header > h3'""]-代码扫描检测-None]",""
"skipped","Thu Jun 04 18:03:06 CST 2020","Thu Jun 04 18:03:06 CST 2020","0","","testrun","TestClass","","","test_run[138-1-137-从消息通知页面-跳转到报告详情页面-逻辑代码页面-[""back""]-[""none""]-get_url-[""none""]-https://test.uwa4d.com/u/got/lua.html/report?dataKey=20200302103632qyn16ce6609&project=6977&engine=1-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[45-0-44-从报告详情页面-渲染性能页面-点击渲染性能-DrawCall峰值 (个)-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div > div.widget-container.el-row > div:nth-child(1) > div > div.el-row > div.el-col.el-col-16 > p'""]-get_text-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div > div.hchart-content > div > div.hchart-header > h3'""]-渲染-DrawCall-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[61-0-60-项目页-c^_Iterator13.MnveNext-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div.main-chart.el-row > div.data-column.mono.el-col.el-col-7 > ul > li:nth-child(1) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-c^_Iterator13.MnveNext-None]",""
"skipped","Thu Jun 04 18:04:34 CST 2020","Thu Jun 04 18:04:34 CST 2020","0","","testrun","TestClass","","","test_run[56-0-55-从报告详情页面-GPU信息页面-跳转到消息通知页面-[""perform_click""]-[""(By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-header > div > div > div > span > img')|(By.LINK_TEXT,'消息通知')""]-get_url-[""none""]-https://test.uwa4d.com/u/notifications.html-None]",""
"skipped","Thu Jun 04 18:05:43 CST 2020","Thu Jun 04 18:05:43 CST 2020","0","","testrun","TestClass","","","test_run[31-0-30-从项目报告页-点击相关下载-[""perform_click""]-[""""""(By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-title > div.operation > div.download-dropdown.el-dropdown > button > span')|(By.XPATH,'//*[contains(@id,""dropdown-menu"")]/li[contains(text(),""Unity 4.7-5.2"")]')""""""]-get_url-[""none""]-https://test.uwa4d.com/u/pipeline/plugin?dataKey=191230_111335anyst017679&project=6746&pluginId=4-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[101-0-100-从报告详情页面-逻辑代码页面-跳转到账户设置界面-[""perform_click""]-[""(By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-header > div > div > div > span > img')|(By.LINK_TEXT,'账户设置')""]-get_url-[""none""]-https://test.uwa4d.com/u/setting.html-None]",""
"passed","Wed May 06 16:35:20 CST 2020","Wed May 06 16:35:21 CST 2020","1181","","testrun","TestClass","","","test_run[3-0-2-从测试首页-跳转到性能诊断与优化-[""perform_click""]-[""(By.LINK_TEXT,'功能')|(By.LINK_TEXT,'性能诊断与优化')""]-get_url-[""none""]-https://test.uwa4d.com/#feature-None2]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[46-0-45-报告详情页面-PS.Draw CPU均值-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.engine-info.report-content > div.widget-container.el-row > div:nth-child(3) > div'""]-get_text-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.engine-info.report-content > div.line-chart.section-container > div > div.hchart-header > h3'""]-PS.Draw CPU均值-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[100-0-99-项目页-点击HIGH-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section.overflow-visible > div.report-content > div.report > div > div > div > div.task-list.el-col.el-col-14 > div.task-filter-container > div.btn-group > button.el-button.btn-outline.el-button--default.el-button--small.btn-outline-high > span'""]-get_url-[""none""]-https://test.uwa4d.com/u/got/resource.html/report?dataKey=20170721104021oes4f925317&project=233&engine=1-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[48-0-47-报告详情页面-点击LOG-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div:nth-child(2) > div.table-header > button.el-button.el-button--default.el-button--small.is-plain.btn-Log'""]-get_url-[""none""]-https://test.uwa4d.com/u/got/perfanalysis.html/log?dataKey=20200217171959cog16ce4639&project=7040&engine=1-None]",""
"passed","Thu Jun 04 18:02:19 CST 2020","Thu Jun 04 18:02:22 CST 2020","3163","","testrun","TestClass","","","test_run[12-0-11-从项目页-测试概览-点击温度均值-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.report-content > div.main-chart.el-row > div.data-column.overview.el-col.el-col-7 > ul > li:nth-child(4) > span.name'""]-get_text-[""By.CSS_SELECTOR,'.highcharts-title > tspan'""]-温度均值-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[25-0-24-报告详情页面-点击ALL-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section.overflow-visible > div.report-content > div.main-chart.el-row > div.pa-column.overview.el-col.el-col-7 > ul > li:nth-child(7) > span.name'""]-get_url-[""none""]-https://test.uwa4d.com/u/got/perfanalysis.html/report?dataKey=20200217171959cog16ce4639&project=7040&engine=1-None]",""
"skipped","Thu Jun 04 18:03:05 CST 2020","Thu Jun 04 18:03:05 CST 2020","0","","testrun","TestClass","","","test_run[45-0-44-报告详情页面-粒子系统性能-[""click""]-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-side-menu > ul > li.el-submenu.is-opened > ul > li:nth-child(4) > a > span'""]-get_text-[""By.CSS_SELECTOR,'#uwa-main-app > div.report-section > div.engine-info.report-content > div.line-chart.section-container > div > div.hchart-header > h3'""]-PS.Update CPU均值-None]",""
